id,effort,effort_weight,effort_space,effort_time,placement,air,age,size,tempo,volume,attitude
347,dab,light,direct,sudden,nasal,dry,adult,tiny,rapid,medium,deadpan
348,dab,light,direct,sudden,nasal,dry,adult,tiny,rapid,medium,menacing
349,dab,light,direct,sudden,nasal,dry,adult,tiny,rapid,big,friendly
350,dab,light,direct,sudden,nasal,dry,adult,tiny,rapid,big,deadpan
351,dab,light,direct,sudden,nasal,dry,adult,tiny,rapid,big,menacing
352,dab,light,direct,sudden,nasal,dry,adult,medium,slow,hushed,friendly
353,dab,light,direct,sudden,nasal,dry,adult,medium,slow,hushed,deadpan
354,dab,light,direct,sudden,nasal,dry,adult,medium,slow,hushed,menacing
355,dab,light,direct,sudden,nasal,dry,adult,medium,slow,medium,friendly
356,dab,light,direct,sudden,nasal,dry,adult,medium,slow,medium,deadpan
357,dab,light,direct,sudden,nasal,dry,adult,medium,slow,medium,menacing
358,dab,light,direct,sudden,nasal,dry,adult,medium,slow,big,friendly
359,dab,light,direct,sudden,nasal,dry,adult,medium,slow,big,deadpan
360,dab,light,direct,sudden,nasal,dry,adult,medium,slow,big,menacing
361,dab,light,direct,sudden,nasal,dry,adult,medium,steady,hushed,friendly
362,dab,light,direct,sudden,nasal,dry,adult,medium,steady,hushed,deadpan
363,dab,light,direct,sudden,nasal,dry,adult,medium,steady,hushed,menacing
364,dab,light,direct,sudden,nasal,dry,adult,medium,steady,medium,friendly
365,dab,light,direct,sudden,nasal,dry,adult,medium,steady,medium,deadpan
366,dab,light,direct,sudden,nasal,dry,adult,medium,steady,medium,menacing
367,dab,light,direct,sudden,nasal,dry,adult,medium,steady,big,friendly
368,dab,light,direct,sudden,nasal,dry,adult,medium,steady,big,deadpan
369,dab,light,direct,sudden,nasal,dry,adult,medium,steady,big,menacing
370,dab,light,direct,sudden,nasal,dry,adult,medium,rapid,hushed,friendly
371,dab,light,direct,sudden,nasal,dry,adult,medium,rapid,hushed,deadpan
372,dab,light,direct,sudden,nasal,dry,adult,medium,rapid,hushed,menacing
373,dab,light,direct,sudden,nasal,dry,adult,medium,rapid,medium,friendly
374,dab,light,direct,sudden,nasal,dry,adult,medium,rapid,medium,deadpan
375,dab,light,direct,sudden,nasal,dry,adult,medium,rapid,medium,menacing
376,dab,light,direct,sudden,nasal,dry,adult,medium,rapid,big,friendly
377,dab,light,direct,sudden,nasal,dry,adult,medium,rapid,big,deadpan
378,dab,light,direct,sudden,nasal,dry,adult,medium,rapid,big,menacing
379,dab,light,direct,sudden,nasal,dry,adult,huge,slow,hushed,friendly
380,dab,light,direct,sudden,nasal,dry,adult,huge,slow,hushed,deadpan
381,dab,light,direct,sudden,nasal,dry,adult,huge,slow,hushed,menacing
382,dab,light,direct,sudden,nasal,dry,adult,huge,slow,medium,friendly
383,dab,light,direct,sudden,nasal,dry,adult,huge,slow,medium,deadpan
384,dab,light,direct,sudden,nasal,dry,adult,huge,slow,medium,menacing
385,dab,light,direct,sudden,nasal,dry,adult,huge,slow,big,friendly
386,dab,light,direct,sudden,nasal,dry,adult,huge,slow,big,deadpan
387,dab,light,direct,sudden,nasal,dry,adult,huge,slow,big,menacing
388,dab,light,direct,sudden,nasal,dry,adult,huge,steady,hushed,friendly
389,dab,light,direct,sudden,nasal,dry,adult,huge,steady,hushed,deadpan
390,dab,light,direct,sudden,nasal,dry,adult,huge,steady,hushed,menacing
391,dab,light,direct,sudden,nasal,dry,adult,huge,steady,medium,friendly
392,dab,light,direct,sudden,nasal,dry,adult,huge,steady,medium,deadpan
393,dab,light,direct,sudden,nasal,dry,adult,huge,steady,medium,menacing
394,dab,light,direct,sudden,nasal,dry,adult,huge,steady,big,friendly
395,dab,light,direct,sudden,nasal,dry,adult,huge,steady,big,deadpan
396,dab,light,direct,sudden,nasal,dry,adult,huge,steady,big,menacing
397,dab,light,direct,sudden,nasal,dry,adult,huge,rapid,hushed,friendly
398,dab,light,direct,sudden,nasal,dry,adult,huge,rapid,hushed,deadpan
399,dab,light,direct,sudden,nasal,dry,adult,huge,rapid,hushed,menacing
400,dab,light,direct,sudden,nasal,dry,adult,huge,rapid,medium,friendly
401,dab,light,direct,sudden,nasal,dry,adult,huge,rapid,medium,deadpan
402,dab,light,direct,sudden,nasal,dry,adult,huge,rapid,medium,menacing
403,dab,light,direct,sudden,nasal,dry,adult,huge,rapid,big,friendly
404,dab,light,direct,sudden,nasal,dry,adult,huge,rapid,big,deadpan
405,dab,light,direct,sudden,nasal,dry,adult,huge,rapid,big,menacing
406,dab,light,direct,sudden,nasal,dry,elder,tiny,slow,hushed,friendly
407,dab,light,direct,sudden,nasal,dry,elder,tiny,slow,hushed,deadpan
408,dab,light,direct,sudden,nasal,dry,elder,tiny,slow,hushed,menacing
409,dab,light,direct,sudden,nasal,dry,elder,tiny,slow,medium,friendly
410,dab,light,direct,sudden,nasal,dry,elder,tiny,slow,medium,deadpan
411,dab,light,direct,sudden,nasal,dry,elder,tiny,slow,medium,menacing
412,dab,light,direct,sudden,nasal,dry,elder,tiny,slow,big,friendly
413,dab,light,direct,sudden,nasal,dry,elder,tiny,slow,big,deadpan
414,dab,light,direct,sudden,nasal,dry,elder,tiny,slow,big,menacing
415,dab,light,direct,sudden,nasal,dry,elder,tiny,steady,hushed,friendly
416,dab,light,direct,sudden,nasal,dry,elder,tiny,steady,hushed,deadpan
417,dab,light,direct,sudden,nasal,dry,elder,tiny,steady,hushed,menacing
418,dab,light,direct,sudden,nasal,dry,elder,tiny,steady,medium,friendly
419,dab,light,direct,sudden,nasal,dry,elder,tiny,steady,medium,deadpan
420,dab,light,direct,sudden,nasal,dry,elder,tiny,steady,medium,menacing
421,dab,light,direct,sudden,nasal,dry,elder,tiny,steady,big,friendly
422,dab,light,direct,sudden,nasal,dry,elder,tiny,steady,big,deadpan
423,dab,light,direct,sudden,nasal,dry,elder,tiny,steady,big,menacing
424,dab,light,direct,sudden,nasal,dry,elder,tiny,rapid,hushed,friendly
425,dab,light,direct,sudden,nasal,dry,elder,tiny,rapid,hushed,deadpan
426,dab,light,direct,sudden,nasal,dry,elder,tiny,rapid,hushed,menacing
427,dab,light,direct,sudden,nasal,dry,elder,tiny,rapid,medium,friendly
428,dab,light,direct,sudden,nasal,dry,elder,tiny,rapid,medium,deadpan
429,dab,light,direct,sudden,nasal,dry,elder,tiny,rapid,medium,menacing
430,dab,light,direct,sudden,nasal,dry,elder,tiny,rapid,big,friendly
431,dab,light,direct,sudden,nasal,dry,elder,tiny,rapid,big,deadpan
432,dab,light,direct,sudden,nasal,dry,elder,tiny,rapid,big,menacing
433,dab,light,direct,sudden,nasal,dry,elder,medium,slow,hushed,friendly
434,dab,light,direct,sudden,nasal,dry,elder,medium,slow,hushed,deadpan
435,dab,light,direct,sudden,nasal,dry,elder,medium,slow,hushed,menacing
436,dab,light,direct,sudden,nasal,dry,elder,medium,slow,medium,friendly
437,dab,light,direct,sudden,nasal,dry,elder,medium,slow,medium,deadpan
438,dab,light,direct,sudden,nasal,dry,elder,medium,slow,medium,menacing
439,dab,light,direct,sudden,nasal,dry,elder,medium,slow,big,friendly
440,dab,light,direct,sudden,nasal,dry,elder,medium,slow,big,deadpan
441,dab,light,direct,sudden,nasal,dry,elder,medium,slow,big,menacing
442,dab,light,direct,sudden,nasal,dry,elder,medium,steady,hushed,friendly
443,dab,light,direct,sudden,nasal,dry,elder,medium,steady,hushed,deadpan
444,dab,light,direct,sudden,nasal,dry,elder,medium,steady,hushed,menacing
445,dab,light,direct,sudden,nasal,dry,elder,medium,steady,medium,friendly
446,dab,light,direct,sudden,nasal,dry,elder,medium,steady,medium,deadpan
447,dab,light,direct,sudden,nasal,dry,elder,medium,steady,medium,menacing
448,dab,light,direct,sudden,nasal,dry,elder,medium,steady,big,friendly
449,dab,light,direct,sudden,nasal,dry,elder,medium,steady,big,deadpan
450,dab,light,direct,sudden,nasal,dry,elder,medium,steady,big,menacing
451,dab,light,direct,sudden,nasal,dry,elder,medium,rapid,hushed,friendly
452,dab,light,direct,sudden,nasal,dry,elder,medium,rapid,hushed,deadpan
453,dab,light,direct,sudden,nasal,dry,elder,medium,rapid,hushed,menacing
454,dab,light,direct,sudden,nasal,dry,elder,medium,rapid,medium,friendly
455,dab,light,direct,sudden,nasal,dry,elder,medium,rapid,medium,deadpan
456,dab,light,direct,sudden,nasal,dry,elder,medium,rapid,medium,menacing
457,dab,light,direct,sudden,nasal,dry,elder,medium,rapid,big,friendly
458,dab,light,direct,sudden,nasal,dry,elder,medium,rapid,big,deadpan
459,dab,light,direct,sudden,nasal,dry,elder,medium,rapid,big,menacing
460,dab,light,direct,sudden,nasal,dry,elder,huge,slow,hushed,friendly
461,dab,light,direct,sudden,nasal,dry,elder,huge,slow,hushed,deadpan
462,dab,light,direct,sudden,nasal,dry,elder,huge,slow,hushed,menacing
463,dab,light,direct,sudden,nasal,dry,elder,huge,slow,medium,friendly
464,dab,light,direct,sudden,nasal,dry,elder,huge,slow,medium,deadpan
465,dab,light,direct,sudden,nasal,dry,elder,huge,slow,medium,menacing
466,dab,light,direct,sudden,nasal,dry,elder,huge,slow,big,friendly
467,dab,light,direct,sudden,nasal,dry,elder,huge,slow,big,deadpan
468,dab,light,direct,sudden,nasal,dry,elder,huge,slow,big,menacing
469,dab,light,direct,sudden,nasal,dry,elder,huge,steady,hushed,friendly
470,dab,light,direct,sudden,nasal,dry,elder,huge,steady,hushed,deadpan
471,dab,light,direct,sudden,nasal,dry,elder,huge,steady,hushed,menacing
472,dab,light,direct,sudden,nasal,dry,elder,huge,steady,medium,friendly
473,dab,light,direct,sudden,nasal,dry,elder,huge,steady,medium,deadpan
474,dab,light,direct,sudden,nasal,dry,elder,huge,steady,medium,menacing
475,dab,light,direct,sudden,nasal,dry,elder,huge,steady,big,friendly
476,dab,light,direct,sudden,nasal,dry,elder,huge,steady,big,deadpan
477,dab,light,direct,sudden,nasal,dry,elder,huge,steady,big,menacing
478,dab,light,direct,sudden,nasal,dry,elder,huge,rapid,hushed,friendly
479,dab,light,direct,sudden,nasal,dry,elder,huge,rapid,hushed,deadpan
480,dab,light,direct,sudden,nasal,dry,elder,huge,rapid,hushed,menacing
481,dab,light,direct,sudden,nasal,dry,elder,huge,rapid,medium,friendly
482,dab,light,direct,sudden,nasal,dry,elder,huge,rapid,medium,deadpan
483,dab,light,direct,sudden,nasal,dry,elder,huge,rapid,medium,menacing
484,dab,light,direct,sudden,nasal,dry,elder,huge,rapid,big,friendly
485,dab,light,direct,sudden,nasal,dry,elder,huge,rapid,big,deadpan
486,dab,light,direct,sudden,nasal,dry,elder,huge,rapid,big,menacing
487,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,slow,hushed,friendly
488,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,slow,hushed,deadpan
489,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,slow,hushed,menacing
490,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,slow,medium,friendly
491,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,slow,medium,deadpan
492,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,slow,medium,menacing
493,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,slow,big,friendly
494,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,slow,big,deadpan
495,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,slow,big,menacing
496,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,steady,hushed,friendly
497,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,steady,hushed,deadpan
498,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,steady,hushed,menacing
499,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,steady,medium,friendly
500,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,steady,medium,deadpan
501,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,steady,medium,menacing
502,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,steady,big,friendly
503,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,steady,big,deadpan
504,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,steady,big,menacing
505,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,rapid,hushed,friendly
506,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,rapid,hushed,deadpan
507,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,rapid,hushed,menacing
508,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,rapid,medium,friendly
509,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,rapid,medium,deadpan
510,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,rapid,medium,menacing
511,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,rapid,big,friendly
512,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,rapid,big,deadpan
513,dab,light,direct,sudden,throaty,breathy,kid-ish,tiny,rapid,big,menacing
514,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,slow,hushed,friendly
515,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,slow,hushed,deadpan
516,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,slow,hushed,menacing
517,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,slow,medium,friendly
518,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,slow,medium,deadpan
519,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,slow,medium,menacing
520,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,slow,big,friendly
521,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,slow,big,deadpan
522,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,slow,big,menacing
523,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,steady,hushed,friendly
524,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,steady,hushed,deadpan
525,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,steady,hushed,menacing
526,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,steady,medium,friendly
527,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,steady,medium,deadpan
528,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,steady,medium,menacing
529,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,steady,big,friendly
530,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,steady,big,deadpan
531,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,steady,big,menacing
532,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,rapid,hushed,friendly
533,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,rapid,hushed,deadpan
534,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,rapid,hushed,menacing
535,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,rapid,medium,friendly
536,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,rapid,medium,deadpan
537,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,rapid,medium,menacing
538,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,rapid,big,friendly
539,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,rapid,big,deadpan
540,dab,light,direct,sudden,throaty,breathy,kid-ish,medium,rapid,big,menacing
541,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,slow,hushed,friendly
542,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,slow,hushed,deadpan
543,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,slow,hushed,menacing
544,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,slow,medium,friendly
545,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,slow,medium,deadpan
546,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,slow,medium,menacing
547,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,slow,big,friendly
548,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,slow,big,deadpan
549,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,slow,big,menacing
550,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,steady,hushed,friendly
551,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,steady,hushed,deadpan
552,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,steady,hushed,menacing
553,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,steady,medium,friendly
554,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,steady,medium,deadpan
555,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,steady,medium,menacing
556,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,steady,big,friendly
557,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,steady,big,deadpan
558,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,steady,big,menacing
559,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,rapid,hushed,friendly
560,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,rapid,hushed,deadpan
561,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,rapid,hushed,menacing
562,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,rapid,medium,friendly
563,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,rapid,medium,deadpan
564,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,rapid,medium,menacing
565,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,rapid,big,friendly
566,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,rapid,big,deadpan
567,dab,light,direct,sudden,throaty,breathy,kid-ish,huge,rapid,big,menacing
568,dab,light,direct,sudden,throaty,breathy,adult,tiny,slow,hushed,friendly
569,dab,light,direct,sudden,throaty,breathy,adult,tiny,slow,hushed,deadpan
570,dab,light,direct,sudden,throaty,breathy,adult,tiny,slow,hushed,menacing
571,dab,light,direct,sudden,throaty,breathy,adult,tiny,slow,medium,friendly
572,dab,light,direct,sudden,throaty,breathy,adult,tiny,slow,medium,deadpan
573,dab,light,direct,sudden,throaty,breathy,adult,tiny,slow,medium,menacing
574,dab,light,direct,sudden,throaty,breathy,adult,tiny,slow,big,friendly
575,dab,light,direct,sudden,throaty,breathy,adult,tiny,slow,big,deadpan
576,dab,light,direct,sudden,throaty,breathy,adult,tiny,slow,big,menacing
577,dab,light,direct,sudden,throaty,breathy,adult,tiny,steady,hushed,friendly
578,dab,light,direct,sudden,throaty,breathy,adult,tiny,steady,hushed,deadpan
579,dab,light,direct,sudden,throaty,breathy,adult,tiny,steady,hushed,menacing
580,dab,light,direct,sudden,throaty,breathy,adult,tiny,steady,medium,friendly
581,dab,light,direct,sudden,throaty,breathy,adult,tiny,steady,medium,deadpan
582,dab,light,direct,sudden,throaty,breathy,adult,tiny,steady,medium,menacing
583,dab,light,direct,sudden,throaty,breathy,adult,tiny,steady,big,friendly
584,dab,light,direct,sudden,throaty,breathy,adult,tiny,steady,big,deadpan
585,dab,light,direct,sudden,throaty,breathy,adult,tiny,steady,big,menacing
586,dab,light,direct,sudden,throaty,breathy,adult,tiny,rapid,hushed,friendly
587,dab,light,direct,sudden,throaty,breathy,adult,tiny,rapid,hushed,deadpan
588,dab,light,direct,sudden,throaty,breathy,adult,tiny,rapid,hushed,menacing
589,dab,light,direct,sudden,throaty,breathy,adult,tiny,rapid,medium,friendly
590,dab,light,direct,sudden,throaty,breathy,adult,tiny,rapid,medium,deadpan
591,dab,light,direct,sudden,throaty,breathy,adult,tiny,rapid,medium,menacing
592,dab,light,direct,sudden,throaty,breathy,adult,tiny,rapid,big,friendly
593,dab,light,direct,sudden,throaty,breathy,adult,tiny,rapid,big,deadpan
594,dab,light,direct,sudden,throaty,breathy,adult,tiny,rapid,big,menacing
595,dab,light,direct,sudden,throaty,breathy,adult,medium,slow,hushed,friendly
596,dab,light,direct,sudden,throaty,breathy,adult,medium,slow,hushed,deadpan
597,dab,light,direct,sudden,throaty,breathy,adult,medium,slow,hushed,menacing
598,dab,light,direct,sudden,throaty,breathy,adult,medium,slow,medium,friendly
599,dab,light,direct,sudden,throaty,breathy,adult,medium,slow,medium,deadpan
600,dab,light,direct,sudden,throaty,breathy,adult,medium,slow,medium,menacing
601,dab,light,direct,sudden,throaty,breathy,adult,medium,slow,big,friendly
602,dab,light,direct,sudden,throaty,breathy,adult,medium,slow,big,deadpan
603,dab,light,direct,sudden,throaty,breathy,adult,medium,slow,big,menacing
604,dab,light,direct,sudden,throaty,breathy,adult,medium,steady,hushed,friendly
605,dab,light,direct,sudden,throaty,breathy,adult,medium,steady,hushed,deadpan
606,dab,light,direct,sudden,throaty,breathy,adult,medium,steady,hushed,menacing
607,dab,light,direct,sudden,throaty,breathy,adult,medium,steady,medium,friendly
608,dab,light,direct,sudden,throaty,breathy,adult,medium,steady,medium,deadpan
609,dab,light,direct,sudden,throaty,breathy,adult,medium,steady,medium,menacing
